name,spacegroup,ntypes,natoms,delta_e,band_gap,stability,structure_id
Cs2NaSbF6,1,4,20,-2.849377867,4.343,0.022827471,6297773
Cs2NaSbF6,1,4,20,-2.849377867,4.343,0.022827471,6297776
Cs2NaSbF6,12,4,10,-2.849298778,4.339,0.022906561,6207124
Cs2NaSbF6,225,4,10,-2.845790442,4.307,0.026414896,7842344
Cs2NaSbF6,14,4,20,-2.872205339,4.282,0.0,6837763
Cs2NaSbF6,14,4,20,-2.872205339,4.282,0.0,6837794
Cs2NaSbF6,14,4,20,-2.871425511,4.282,0.000779827,6839746
Cs2NaSbF6,225,4,10,-2.841919767,4.224,0.030285571,5451221
Cs2NaSbF6,14,4,20,-2.87150164,4.169,0.000703698,6846399
Cs2RbMoF6,225,4,10,-2.814070827,2.292,0.037209004,5451816
Cs2RbMoF6,225,4,10,-2.851279831,2.276,0.0,9215348
Cs2RbMoF6,225,4,10,-2.851005734,2.276,0.000274097,9215469
Cs2ScTlF6,87,4,10,-3.301808022,5.257,0.010948966,8289284
Cs2ScTlF6,225,4,10,-3.294629123,5.076,0.018127865,5452021
Cs2ScTlF6,225,4,10,-3.312756988,5.052,0.0,8217379
Cs2ScTlF6,139,4,10,-3.310020646,5.039,0.002736342,8277233
Rb2SrSnF6,225,4,10,-3.126559473,3.679,0.049829938,5448986
CoGeO3,51,3,10,-1.628214589,0.937,0.062927837,8198622
CoGeO3,2,3,20,-1.603753145,0.676,0.087389281,8291791
Cs2CaSnF6,225,4,10,-3.21058835,4.231,0.002939676,6806720
Cs2CaSnF6,225,4,10,-3.21058835,4.231,0.002939676,6806732
Cs2CaSnF6,14,4,20,-3.179632817,4.21,0.03389521,7892678
Cs2CaSnF6,225,4,10,-3.180264992,4.117,0.033263034,5451336
LaBiPb2O6,12,4,10,-1.858072724,1.552,0.095031813,8727266
NaBrO3,62,3,20,-0.897758819,4.155,0.016843687,8208424
NaBrO3,160,3,5,-0.849450951,3.246,0.065151554,7902132
TaTlPb2O6,12,4,10,-1.858570332,1.61,0.044737574,8869437
Cs2NaBiF6,14,4,20,-2.908404888,5.231,0.010735494,6297011
Cs2NaBiF6,225,4,10,-2.912979782,5.204,0.006160599,7833546
Cs2NaBiF6,225,4,10,-2.919140381,5.202,0.0,7835202
Cs2NaBiF6,225,4,10,-2.908439385,5.177,0.010700996,9665653
Cs2NaBiF6,225,4,10,-2.876047491,5.166,0.04309289,5451141
Cs2NaBiF6,1,4,20,-2.883813274,5.146,0.035327108,6297759
Cs2NaBiF6,1,4,20,-2.883813274,5.146,0.035327108,6297793
Cs2NaBiF6,14,4,20,-2.908400853,5.125,0.010739528,6297008
Cs2NaBiF6,12,4,10,-2.883735925,5.121,0.035404456,6202614
Cs2NaBiF6,225,4,10,-2.891422832,5.106,0.027717549,7832836
Cs2NaBiF6,87,4,10,-2.91222968,5.097,0.006910701,6800078
Cs2NaBiF6,87,4,10,-2.912229672,5.097,0.006910709,6800080
Cs2SmInF6,139,4,10,-3.242999034,3.227,0.090854264,8282089
Cs2YbCdF6,139,4,10,-3.28940847,5.487,0.0,9128578
FeCo2AsO6,14,4,20,-1.43246137,1.504,0.090526775,9000931
K2LuTlF6,166,4,10,-3.2890857,4.099,0.096251109,8303165
Rb2LuTlF6,87,4,10,-3.328819661,4.863,0.019818867,8289416
Rb2LuTlF6,225,4,10,-3.324716254,4.488,0.023922274,8283996
TaAlPb2O6,225,4,10,-2.460930308,3.097,0.033161567,8215971
CaTePb2O6,14,4,20,-1.820927213,2.852,0.006842676,8535921
CaTePb2O6,225,4,10,-1.78132645,2.721,0.046443439,8217335
CaTePb2O6,12,4,10,-1.82344562,2.718,0.004324269,8288212
K2LiTcF6,225,4,10,-2.703784897,1.58,0.01647234,5447836
Rb2LiCuF6,225,4,10,-2.460683269,6.973,0.044815633,5449721
TiAg2WO6,225,4,10,-1.927450618,1.11,0.093784311,8283472
TiAg2WO6,12,4,10,-1.935919637,0.932,0.085315292,8289183
Cs2NaHgF6,1,4,20,-2.356779316,4.288,0.025854559,6297925
Cs2NaHgF6,225,4,10,-2.349276647,4.285,0.033357228,5451216
Cs2NaHgF6,12,4,10,-2.356504369,4.275,0.026129506,6207351
Cs2NaHgF6,1,4,20,-2.356779589,4.273,0.025854286,6298013
Cs2NaHgF6,2,4,20,-2.378290906,4.264,0.004342969,6296974
Cs2NaHgF6,2,4,20,-2.378291355,4.264,0.00434252,6296977
Cs2NaHgF6,225,4,10,-2.381273213,4.259,0.001360662,9215299
Cs2NaHgF6,87,4,10,-2.382513434,4.2,0.000120441,6203708
Cs2NaHgF6,14,4,20,-2.382044032,4.141,0.000589843,6297057
Cs2NaHgF6,87,4,10,-2.379983927,4.141,0.002649948,6169737
Cs2NaHgF6,14,4,20,-2.382633875,4.14,0.0,6296731
Cs2NaHgF6,139,4,10,-2.377832685,4.128,0.00480119,6280919
Cs2NaHgF6,139,4,10,-2.377832685,4.128,0.00480119,6280990
KRb2SbF6,225,4,10,-2.805559125,4.181,0.056479188,7827586
KRb2SbF6,225,4,10,-2.798049327,4.146,0.063988986,5449176
Rb2TmTlF6,225,4,10,-3.316780331,4.339,0.053373032,8878916
TiMnPb2O6,225,4,10,-2.01057641,0.506,0.066668669,8241852
Cs2NdInF6,139,4,10,-3.229137963,3.179,0.087251322,8282072
FeBO3,62,3,20,-2.136056727,1.394,0.030884164,8989355
K2ErTlF6,225,4,10,-3.280325735,4.034,0.099121895,8307436
K2LiCoF6,12,4,10,-2.714014833,2.204,0.0,7978876
K2LiCoF6,225,4,10,-2.708583203,0.61,0.00543163,5447781
Na2LiCrF6,14,4,20,-3.026037013,2.488,0.019555861,8437027
Na2LiCrF6,225,4,10,-3.013555362,2.47,0.032037512,6409882
Rb2ErTlF6,225,4,10,-3.303701844,4.386,0.056948384,8232756
Rb2LiCoF6,225,4,10,-2.661105485,0.829,0.039444131,5449601
Rb2NaAgF6,225,4,10,-2.331401142,5.289,0.020338556,8204456
TiPbO3,87,3,20,-2.517683045,2.158,0.0,9696806
TiPbO3,160,3,5,-2.505651604,2.039,0.012031441,8385010
TiPbO3,38,3,5,-2.50802792,1.885,0.009655125,8212928
TiPbO3,99,3,5,-2.51663685,1.687,0.001046195,1949534
TiPbO3,99,3,5,-2.51383684,1.589,0.003846205,44026
TiPbO3,221,3,5,-2.493024052,1.572,0.024658993,43343
TiPbO3,221,3,5,-2.492931792,1.572,0.024751253,1905125
TiPbO3,65,3,5,-2.490320294,1.52,0.027362751,8224193
TiPbO3,74,3,10,-2.493053707,1.485,0.024629338,8279934
TiPbO3,47,3,5,-2.490352154,1.48,0.027330891,1799972
TiPbO3,123,3,5,-2.4910945,1.478,0.026588545,44671
TiPbO3,221,3,5,-2.492399198,1.477,0.025283847,963088
TiPbO3,45,3,10,-2.489996934,1.392,0.027686111,8232099
TiPbO3,140,3,10,-2.490387916,1.392,0.027295129,8232210
TiPbO3,167,3,10,-2.489682004,1.391,0.028001041,2608867
TiPbO3,8,3,10,-2.492921752,1.387,0.024761293,8279726
TiPbO3,62,3,20,-2.49122733,1.384,0.026455715,2001015
TiPbO3,74,3,10,-2.492876028,1.382,0.024807017,8279303
Cs2PrInF6,139,4,10,-3.21395889,3.225,0.093811169,8282080
K2HoTlF6,87,4,10,-3.30261687,4.8,0.062775726,8314825
K2HoTlF6,225,4,10,-3.270096076,4.021,0.09529652,8307446
Rb2BaSnF6,225,4,10,-3.058668019,3.077,0.096240974,5449431
Rb2HoTlF6,87,4,10,-3.313060812,4.8,0.041522713,8232861
Rb2HoTlF6,225,4,10,-3.295898206,4.372,0.058685319,8232672
UCdPb2O6,14,4,20,-2.064220766,2.557,0.014848311,1928700
UCdPb2O6,14,4,20,-2.064200414,2.536,0.014868663,9697936
K2NaNiF6,225,4,10,-2.601538318,0.93,0.019809208,5447256
K2NaNiF6,139,4,10,-2.61562302,0.886,0.005724506,1230422
K2NaNiF6,166,4,10,-2.590521725,0.878,0.030825801,8303191
KNO3,167,3,10,-1.237786081,3.169,0.042252161,6325729
KNO3,167,3,10,-1.238467394,3.166,0.041570848,7907428
KRb2BiF6,225,4,10,-2.863634033,5.007,0.033514596,9665639
KRb2BiF6,225,4,10,-2.864521721,4.967,0.032626908,7828968
KRb2BiF6,225,4,10,-2.835178591,4.96,0.061970038,7833242
NaMgF3,62,3,20,-3.470328589,8.021,0.041665789,9700667
NaMgF3,2,3,20,-3.506417183,7.705,0.005577196,8432557
NaMgF3,62,3,20,-3.511994378,7.515,0.0,760444
NaMgF3,127,3,10,-3.492161628,6.929,0.01983275,9661255
NaMgF3,123,3,5,-3.471856005,6.585,0.040138373,8299044
NaMgF3,221,3,5,-3.470999423,6.549,0.040994955,43893
Rb2DyTlF6,225,4,10,-3.292944006,4.209,0.056614897,8283576
Rb2NaNiF6,139,4,10,-2.605875951,0.95,0.007561854,1230414
Rb2NaNiF6,225,4,10,-2.569207574,0.866,0.044230231,5448686
Rb2YTlF6,14,4,20,-3.313011751,5.311,0.022311494,8534218
Rb2YTlF6,87,4,10,-3.296223092,4.77,0.039100152,8289455
Rb2YTlF6,225,4,10,-3.272596941,4.357,0.062726303,6410108
RbNO3,167,3,10,-1.225687235,3.054,0.05513372,7728334
Cs2LuTlF6,225,4,10,-3.354007014,4.587,0.0,8217619
Cs2NaSnF6,225,4,10,-2.831049901,3.553,0.087217939,5441191
HfB2PbO6,148,4,10,-2.810646553,4.48,0.0,8310963
K2CaFeF6,225,4,10,-3.078449093,1.436,0.055309272,5447446
K2CaFeF6,14,4,20,-3.123434276,0.549,0.010324088,6849934
K2NaCuF6,225,4,10,-2.463712959,6.107,0.028736794,5447226
K2NaTcF6,225,4,10,-2.666853246,1.294,0.098875635,5447326
K2NaTcF6,12,4,10,-2.681900882,1.067,0.083827999,6283544
K2NaTcF6,1,4,20,-2.684268085,0.897,0.081460796,6300665
Na2LiVF6,14,4,20,-3.076410982,4.707,0.029804261,8437034
Na2LiVF6,225,4,10,-3.065732159,2.048,0.040483084,6449761
Rb2NaCuF6,225,4,10,-2.454961993,6.394,0.02662764,5448676
Rb2TbTlF6,225,4,10,-3.216468594,4.201,0.060555403,8307471
SrTePb2O6,12,4,10,-1.78052771,2.517,0.005477525,8288610
TaMnPb2O6,87,4,10,-2.1453212,0.688,0.028755998,8872367
Cs2LaInF6,139,4,10,-3.250590217,3.24,0.094204194,8306522
FeBiO3,54,3,20,-1.56174116,1.503,0.007323777,8541906
FeBiO3,9,3,10,-1.559337097,1.412,0.009727839,9661448
FeBiO3,99,3,5,-1.5555106,1.386,0.013554336,9614905
FeBiO3,62,3,20,-1.552420183,1.283,0.016644754,2002887
FeBiO3,62,3,20,-1.553709654,1.277,0.015355282,1927903
FeBiO3,167,3,10,-1.50417665,1.164,0.064888286,2599497
FeBiO3,99,3,5,-1.548813316,1.127,0.02025162,1951615
FeNi2SbO6,14,4,20,-1.468709663,1.92,0.066565032,8996654
K2RbHgF6,225,4,10,-2.24494295,3.717,0.097316153,6358829
KRb2HgF6,14,4,20,-2.359841184,4.158,9.59e-05,6287935
KRb2HgF6,87,4,10,-2.356372567,4.14,0.003564556,6250122
Na2LiTlF6,14,4,20,-2.632278357,3.904,0.058294397,8996904
Rb2GdTlF6,225,4,10,-3.269814844,4.171,0.066975256,8307467
Cs2KSbF6,225,4,10,-2.845459583,4.233,0.018985052,5451676
Cs2RbSbF6,225,4,10,-2.823021021,4.005,0.007762459,5451796
Cs2TmTlF6,225,4,10,-3.358656022,4.725,0.0,8229594
CsRb2BiF6,225,4,10,-2.775910643,4.113,0.082816127,7844636
K2LiFeF6,12,4,10,-2.886675572,1.618,0.0,6283455
K2LiFeF6,166,4,10,-2.857033932,1.587,0.02964164,8214954
K2LiFeF6,1,4,20,-2.886618984,1.585,5.66e-05,6298374
K2LiFeF6,1,4,20,-2.886618984,1.585,5.66e-05,6298424
K2LiFeF6,87,4,10,-2.883568471,1.583,0.003107101,6801982
K2LiFeF6,225,4,10,-2.883909484,1.422,0.002766088,5447786
K2NaCoF6,225,4,10,-2.693372242,1.688,0.0,7760978
K2NaCoF6,225,4,10,-2.659010895,0.568,0.034361347,5447341
K2NaCoF6,166,4,10,-2.655001987,0.567,0.038370255,8304565
Na2LiAlF6,14,4,20,-3.411582219,8.19,0.009283531,1928927
Na2LiAlF6,166,4,10,-3.391274538,7.285,0.029591213,8226564
Rb2LiFeF6,225,4,10,-2.838338436,1.65,0.018170261,6409883
Rb2NaCoF6,225,4,10,-2.656571843,1.706,0.041099369,5441071
Rb2NaCoF6,225,4,10,-2.697671212,1.011,0.0,2014196
CoSnO3,167,3,10,-1.591977791,1.235,0.083870619,8436411
Cs2ErTlF6,225,4,10,-3.345167007,4.647,0.0,8217480
Cs2LiCoF6,225,4,10,-2.614417929,0.827,0.063005619,5441206
Cs2NaAgF6,225,4,10,-2.31000187,5.785,0.028732972,5451251
FeCu2SbO6,14,4,20,-1.2905313,1.124,0.031305413,8435367
Cs2BaSnF6,225,4,10,-3.104485131,3.483,0.058316235,5451871
Cs2HoTlF6,87,4,10,-3.342341508,4.968,0.0,8879061
Cs2HoTlF6,225,4,10,-3.337343073,4.6,0.004998435,8217489
K2LiGaF6,166,4,10,-3.05202623,7.157,0.028266984,8203862
K2LiGaF6,1,4,20,-3.079681347,6.956,0.000611867,6867874
K2LiGaF6,1,4,20,-3.079821473,6.952,0.00047174,6866492
K2LiGaF6,87,4,10,-3.077067784,6.888,0.00322543,6801917
K2LiGaF6,12,4,10,-3.080100007,6.872,0.000193207,6789066
K2LiGaF6,225,4,10,-3.075346348,6.865,0.004946866,7831104
K2LiGaF6,225,4,10,-3.080293214,6.804,0.0,5447931
Rb2LiGaF6,225,4,10,-3.039312513,6.749,0.01317589,7833308
Rb2SmTlF6,87,4,10,-3.27198692,4.833,0.041291242,8315038
Rb2SmTlF6,225,4,10,-3.236131072,4.199,0.07714709,8878915
Cs2DyTlF6,225,4,10,-3.326998138,4.551,0.025107471,8217483
Cs2KBiF6,225,4,10,-2.910277841,5.118,0.003938402,9665631
Cs2KBiF6,225,4,10,-2.880408459,5.075,0.033807784,5451591
Cs2KBiF6,225,4,10,-2.914216243,5.054,0.0,7836418
Cs2KBiF6,225,4,10,-2.871698655,5.049,0.042517588,7836056
Cs2KBiF6,225,4,10,-2.906506496,5.049,0.007709747,7841184
Cs2NaNiF6,139,4,10,-2.584005283,0.888,0.020034047,8204501
Cs2RbBiF6,225,4,10,-2.882568494,4.872,0.0,180051
Cs2YTlF6,225,4,10,-3.316549561,4.791,0.021932685,5452041
Cs2YTlF6,139,4,10,-3.309215719,4.541,0.029266527,8216695
GaBiO3,2,3,20,-1.72598184,3.084,0.072465426,8531446
GaBiO3,62,3,20,-1.728245885,3.074,0.07020138,2005313
GaBiO3,54,3,20,-1.793510048,2.146,0.004937217,1927961
GaBiO3,99,3,5,-1.75886063,2.053,0.039586636,1950426
PaPbO3,62,3,20,-2.409754275,1.858,0.037752468,2065203
Rb2SrFeF6,225,4,10,-3.045380947,1.289,0.081755115,5448971
Cd2NiWO6,12,4,10,-1.716720557,2.597,0.055217764,8288998
Cs2NaCuF6,225,4,10,-2.460213756,6.457,0.0,7738116
Cs2TbTlF6,225,4,10,-3.250971355,4.515,0.030627715,8229300
ScVPb2O6,225,4,10,-2.28636022,1.411,0.090574741,8204187
Cs2GdTlF6,225,4,10,-3.305362851,4.434,0.016252093,8229296
Fe2CoTeO6,14,4,20,-1.442379764,1.089,0.097149723,8998251
InBO3,62,3,20,-2.261509645,2.758,0.038514528,8536740
K2LiInF6,166,4,10,-2.965514552,6.255,0.036932782,8214957
K2LiInF6,225,4,10,-2.972937562,6.093,0.029509772,5447796
K2LiInF6,14,4,20,-2.996451755,6.055,0.005995579,6296704
K2LiInF6,14,4,20,-2.996451755,6.055,0.005995579,6296705
K2LiInF6,139,4,10,-2.997574136,5.873,0.004873198,6281618
K2LiInF6,139,4,10,-2.997574136,5.873,0.004873198,6281627
K2LiInF6,225,4,10,-3.002447334,5.789,0.0,7831262
K2NaFeF6,225,4,10,-2.834753784,1.563,0.02876172,5447371
K2NaFeF6,166,4,10,-2.831595922,1.56,0.031919582,8303181
K2NaFeF6,225,4,10,-2.863515504,1.558,0.0,181398
Rb2LiInF6,225,4,10,-2.961251222,6.169,0.025577284,5449651
Rb2LiInF6,148,4,10,-2.964295523,6.139,0.022532983,6279808
Rb2LiInF6,166,4,10,-2.962895098,6.127,0.023933408,8278818
Rb2LiInF6,225,4,10,-2.979690918,6.038,0.007137588,7837484
Rb2LiInF6,139,4,10,-2.986828506,5.947,0.0,6282334
Rb2LiInF6,139,4,10,-2.986828506,5.947,0.0,6282365
Rb2LiInF6,14,4,20,-2.986079448,5.931,0.000749058,6297197
Rb2LiInF6,14,4,20,-2.986079542,5.931,0.000748964,6297202
Rb2LiInF6,1,4,20,-2.975385576,5.929,0.01144293,6299369
Rb2LiInF6,1,4,20,-2.975385576,5.929,0.01144293,6299710
Rb2LiInF6,87,4,10,-2.985748686,5.726,0.00107982,6170114
Rb2NaFeF6,225,4,10,-2.872505049,1.697,0.0,1905565
Rb2NdTlF6,87,4,10,-3.247246066,4.655,0.049014822,8879121
Rb2NdTlF6,225,4,10,-3.20821968,3.927,0.088041208,8878845
Cs2LiFeF6,225,4,10,-2.781037003,1.654,0.076337798,6449735
Cs2NaCoF6,225,4,10,-2.642556524,1.31,0.034026058,7833510
Rb2PrTlF6,87,4,10,-3.233012238,4.514,0.054045472,8315033
Rb2PrTlF6,225,4,10,-3.19238984,3.788,0.09466787,8878895
Cd2CoWO6,148,4,10,-1.731424086,1.851,0.043149828,8288446
Cd2CoWO6,12,4,10,-1.725247125,1.85,0.049326789,8219870
K2NaGaF6,225,4,10,-3.038585818,6.947,0.02948786,5447196
K2NaGaF6,205,4,40,-3.043870796,6.942,0.024202883,8550898
K2NaGaF6,166,4,10,-3.031226054,6.94,0.036847624,8303184
K2NaGaF6,225,4,10,-3.065377811,6.71,0.002695867,7841268
K2NaGaF6,225,4,10,-3.068073678,6.71,0.0,7843670
Na2LiTiF6,14,4,20,-3.270205279,6.261,0.0050591,6856380
Na2LiTiF6,225,4,10,-3.220733483,5.698,0.054530896,5446801
Na2LiTiF6,14,4,20,-3.270020237,5.68,0.005244142,6844240
Na2LiTiF6,14,4,20,-3.271464526,5.68,0.003799853,6844384
Na2LiTiF6,87,4,10,-3.252318728,5.597,0.022945651,6278461
Na2LiTiF6,87,4,10,-3.251664289,5.596,0.02360009,6278641
Rb2CeTlF6,225,4,10,-3.177573503,3.741,0.098608146,8307464
Rb2NaGaF6,225,4,10,-3.031992327,6.911,0.024273356,5441066
Rb2NaGaF6,225,4,10,-3.050543913,6.741,0.00572177,4046005
Rb2NaGaF6,225,4,10,-3.056265683,6.622,0.0,8217300
ScNbPb2O6,225,4,10,-2.483059568,2.824,0.025499501,8204181
VAsO3,14,3,20,-1.971047015,1.104,0.067227977,9003226
VAsO3,62,3,20,-1.970275533,1.049,0.06799946,8433369
YbSeO3,62,3,20,-2.247084539,3.91,0.031942465,8432663
Cs2LiGaF6,166,4,10,-2.963412739,6.477,0.086710237,8700525
Cs2SmTlF6,225,4,10,-3.279266636,4.488,0.041507032,8229628
KRb2NiF6,225,4,10,-2.596182606,1.028,0.0,180187
KRb2NiF6,14,4,20,-2.588762902,0.978,0.007419703,8434594
Cs2SrFeF6,225,4,10,-3.051683738,2.087,0.072782389,5451416
InBiO3,62,3,20,-1.620765189,2.645,0.038273357,2069578
InBiO3,2,3,20,-1.61614432,2.63,0.042894226,8531457
InBiO3,62,3,20,-1.619163524,2.612,0.039875022,1927969
InBiO3,54,3,20,-1.60395567,1.505,0.055082876,8349012
MnGeBi2O6,14,4,20,-1.688406359,2.103,0.08198842,8209062
MnGeBi2O6,1,4,20,-1.709819191,1.304,0.060575588,8206468
Rb2LaTlF6,87,4,10,-3.272372783,4.58,0.055792856,8314945
Rb2LaTlF6,225,4,10,-3.228256021,3.797,0.099909618,8878889
TlAsO3,57,3,20,-1.316219029,2.309,0.062149312,5228602
K2NaInF6,225,4,10,-2.944136012,6.079,0.044850542,5441031
K2NaInF6,1,4,20,-2.949469845,6.071,0.039516709,6298894
K2NaInF6,1,4,20,-2.949469845,6.071,0.039516709,6298900
K2NaInF6,166,4,10,-2.951019701,6.067,0.037966853,8700956
K2NaInF6,14,4,20,-2.988986554,5.841,0.0,6263054
K2NaInF6,14,4,20,-2.98898613,5.839,0.0,6263348
K2NaInF6,225,4,10,-2.983079632,5.78,0.005906922,1229228
Rb2NaInF6,225,4,10,-2.981103532,5.957,0.007169701,4046059
Rb2NaInF6,225,4,10,-2.981103532,5.957,0.007169701,4046117
CrCoBi2O6,14,4,20,-1.610535871,0.897,0.079563193,8996561
Cs2LiInF6,148,4,10,-2.928497402,5.851,0.052315721,6803409
Cs2LiInF6,148,4,10,-2.928497396,5.851,0.052315727,6803414
Cs2LiInF6,12,4,10,-2.934582197,5.848,0.046230926,6788273
Cs2LiInF6,225,4,10,-2.920576253,5.847,0.06023687,7841656
Cs2LiInF6,225,4,10,-2.91744165,5.753,0.063371473,5441211
Cs2LiInF6,166,4,10,-2.927529438,5.752,0.053283685,8700540
Cs2LiInF6,1,4,20,-2.917248965,5.709,0.063564158,6852225
Cs2LiInF6,1,4,20,-2.933965728,5.707,0.046847395,6855866
Cs2NaFeF6,225,4,10,-2.848047844,1.697,0.001382393,181546
Cs2NdTlF6,139,4,10,-3.259597626,4.192,0.041203815,8282077
FeSnO3,62,3,20,-1.730701606,0.613,0.060482044,8208256
K2RbCoF6,2,4,10,-2.658325779,1.512,0.021324138,6129300
KRb2CoF6,225,4,10,-2.661794981,1.828,0.01855686,2014194
KRb2CoF6,14,4,20,-2.68035184,1.515,0.0,8993777
VNiBi2O6,14,4,20,-1.73556515,1.279,0.015845627,8435154
Cd2FeWO6,2,4,10,-1.78992846,1.113,0.042362278,8288987
Cs2PrTlF6,225,4,10,-3.244439352,4.367,0.048255381,8229313
Cs2CeTlF6,225,4,10,-3.22548219,4.205,0.040957445,8229292
Cs2NaGaF6,225,4,10,-2.992536714,6.598,0.046831236,7843936
Cs2NaGaF6,225,4,10,-3.028777318,6.558,0.010590632,8220104
Cs2NaGaF6,225,4,10,-3.033983146,6.5,0.005384804,7839122
KBrO3,6,3,10,-0.924221788,3.527,0.008568816,9937886
Cs2KNiF6,139,4,10,-2.602319258,0.857,0.006488464,7786452
MnSnBi2O6,14,4,20,-1.730821582,2.433,0.019354819,8209072
MnSnBi2O6,5,4,20,-1.712816498,1.216,0.037359902,8206477
Cs2KTcF6,225,4,10,-2.665274641,2.883,0.0,5451711
Cs2RbTcF6,225,4,10,-2.638318643,3.024,0.0,5451746
LiRePb2O6,225,4,10,-1.716151533,1.484,0.069528188,6447139
LiTcPb2O6,225,4,10,-1.557366081,0.625,0.044789476,5442741
MnVAs2O6,14,4,20,-1.830651056,0.628,0.094257227,8535308
ZrMnPb2O6,225,4,10,-2.110316418,1.411,0.066901384,8228781
Cs2NaInF6,225,4,10,-2.960449251,5.984,0.034960127,5451151
Cs2NaInF6,225,4,10,-2.955518049,5.984,0.039891329,7830412
Cs2NaInF6,225,4,10,-2.958786479,5.979,0.036622899,7843450
Cs2NaInF6,225,4,10,-2.989419356,5.925,0.005990022,7843090
Cs2NaInF6,139,4,10,-2.970887313,5.859,0.024522065,8291136
Cs2NaInF6,225,4,10,-2.995409378,5.794,0.0,9661985
K2RbFeF6,225,4,10,-2.750772052,1.404,0.070803795,8229388
KNa2AlF6,14,4,20,-3.334621229,7.505,0.080395334,8535729
KRb2FeF6,14,4,20,-2.85097219,3.15,0.0,8434579
KRb2FeF6,87,4,10,-2.845586769,1.663,0.005385421,8219211
KRb2FeF6,225,4,10,-2.846958493,1.611,0.004013697,180183
KRb2FeF6,139,4,10,-2.772431443,1.388,0.078540747,8247351
LuNbPb2O6,225,4,10,-2.50147862,2.673,0.068469186,8216483
LuNbPb2O6,12,4,10,-2.545156088,2.343,0.024791718,8311898
ZrTiPb2O6,99,4,10,-2.577138898,1.704,0.035884213,9660429
Cs2KCoF6,225,4,10,-2.690198577,1.224,0.0,2011932
Cs2KCoF6,139,4,10,-2.674507442,0.823,0.015691135,8205648
Cs2RbCoF6,139,4,10,-2.591338661,1.894,0.068593735,8285038
Cs2RbCoF6,225,4,10,-2.659932396,1.852,0.0,7754740
DyAuO3,57,3,20,-2.119380628,2.046,0.0,7764022
K2LiCrF6,87,4,10,-3.073622719,2.389,0.010873267,6802420
K2LiCrF6,12,4,10,-3.083931717,2.385,0.000564269,6789536
K2LiCrF6,1,4,20,-3.083992321,2.384,0.000503666,6869013
K2LiCrF6,225,4,10,-3.082381452,2.384,0.002114534,7759510
K2LiCrF6,225,4,10,-3.083947847,2.245,0.000548139,5447801
K2LiCrF6,14,4,20,-3.082601402,2.187,0.001894584,6832777
Rb2LiCrF6,166,4,10,-3.021534416,2.412,0.03055928,8278815
Rb2LiCrF6,225,4,10,-3.049811011,2.401,0.002282685,7787194
ScTaPb2O6,225,4,10,-2.606625829,2.831,0.020289167,1230512
YAuO3,62,3,20,-1.98557092,1.089,0.088243294,8533370
HfMnPb2O6,139,4,10,-2.181274943,1.376,0.060136171,8239721
K2LiZnF6,1,4,20,-2.671818988,7.354,0.000580221,6298753
K2LiZnF6,2,4,20,-2.670558687,7.352,0.001840522,6297283
K2RbGaF6,225,4,10,-2.957534179,6.295,0.085800811,8283541
KRb2GaF6,225,4,10,-3.043155731,6.715,0.0,1230272
KRb2GaF6,14,4,20,-3.036439021,6.702,0.00671671,8534340
KRb2GaF6,139,4,10,-3.03590838,6.59,0.007247351,8247366
Rb2CaVF6,2,4,20,-3.271927443,1.619,0.045069621,7892886
Rb2CaVF6,1,4,20,-3.255267147,1.498,0.061729917,7894388
Rb2CaVF6,225,4,10,-3.268287716,1.486,0.048709348,5448901
Rb2LiZnF6,225,4,10,-2.623594622,7.299,0.022899132,5449591
Rb2LiZnF6,139,4,10,-2.641746167,7.273,0.004747587,6282990
Rb2LiZnF6,139,4,10,-2.641766554,7.268,0.0047272,6282808
TmNbPb2O6,34,4,20,-2.534117497,2.794,0.036990629,8533948
TmNbPb2O6,15,4,20,-2.537616897,2.624,0.033491229,9004063
TmNbPb2O6,225,4,10,-2.483656872,2.572,0.087451254,8216455
TmNbPb2O6,14,4,20,-2.533768939,2.343,0.037339186,8535582
TmNbPb2O6,12,4,10,-2.535511347,2.332,0.035596779,8288091
CsBrO3,160,3,5,-0.950553481,4.077,0.0,44528
ErNbPb2O6,225,4,10,-2.467993419,2.6,0.098907224,8216420
ErNbPb2O6,12,4,10,-2.524690362,2.298,0.042210281,8287905
K2NaCdF6,1,4,20,-2.512716507,6.039,0.059349152,6298856
K2NaCdF6,1,4,20,-2.512716507,6.039,0.059349151,6298864
K2NaCdF6,225,4,10,-2.508481415,5.936,0.063584244,5447251
K2NaCdF6,225,4,10,-2.508635139,5.932,0.06343052,5447521
K2NaCdF6,139,4,10,-2.548244346,5.72,0.023821313,6808049
K2NaCdF6,139,4,10,-2.548244348,5.72,0.023821311,6808051
KMgF3,65,3,5,-3.53143656,7.887,0.004017608,8212806
KMgF3,123,3,5,-3.53271461,7.878,0.002739558,8212702
KMgF3,221,3,5,-3.535454168,7.853,0.0,43229
KMgF3,127,3,10,-3.53284705,7.813,0.002607118,8218457
KMgF3,62,3,20,-3.534701988,7.806,0.00075218,8433153
KMgF3,11,3,20,-3.534970587,7.805,0.000483582,8430443
KMgF3,12,3,10,-3.532403724,7.781,0.003050444,8725714
MnNiBi2O6,14,4,20,-1.525445302,0.65,0.017794667,1927983
Rb2NaCdF6,225,4,10,-2.536488334,6.101,0.034575911,5448806
